timestamp,cpu_usage,memory_usage
1570510,28.01,54.46
1570520,39.14,54.86
1570530,48.82,53.87
1570540,35.15,56.83
1570550,29.24,54.17
1570560,42.01,54.58
1570570,16.2,53.35
1570580,39.59,54.66
1570590,44.43,54.0
1570600,18.15,55.53
1570610,39.99,55.96
1570620,58.06,53.89
1570630,41.96,54.98
1570640,38.8,54.79
1570650,28.02,55.78
1570660,38.26,54.09
1570670,32.88,54.28
1570680,48.22,54.94
1570690,34.05,55.2
1570700,52.79,57.12
1570710,37.14,54.3
1570720,49.85,55.96
1570730,40.19,53.97
1570740,55.02,53.56
1570750,59.35,56.87
1570760,36.83,55.36
1570770,46.82,55.65
1570780,48.39,53.2
1570790,30.53,54.74
1570800,35.8,56.79
1570810,60.8,54.58
1570820,13.47,54.3
1570830,37.28,53.65
1570840,77.71,55.73
1570850,88.07,57.87
1570860,34.09,54.24
1570870,42.94,55.9
1570880,33.74,56.01
1570890,30.29,55.35
1570900,59.89,55.03
1570910,83.37,56.09
1570920,36.54,54.25
1570930,40.01,56.87
1570940,59.64,56.04
1570950,46.48,54.08
1570960,36.29,53.96
1570970,32.91,55.3
1570980,39.7,55.02
1570990,37.16,54.73
1571000,52.74,55.5
1571010,42.59,57.16
1571020,32.91,55.44
1571030,47.98,55.42
1571040,51.45,52.64
1571050,34.1,55.0
1571060,33.67,56.31
1571070,47.59,55.23
1571080,48.38,55.74
1571090,62.54,54.18
1571100,54.84,53.23
1571110,40.23,55.73
1571120,37.23,54.49
1571130,25.94,55.27
1571140,53.53,54.69
1571150,32.13,53.14
1571160,57.5,56.93
1571170,45.22,53.42
1571180,45.82,55.35
1571190,32.67,53.15
1571200,46.98,54.08
1571210,67.16,56.52
1571220,34.79,54.85
1571230,85.17,53.88
1571240,42.62,54.34
1571250,40.06,55.11
1571260,36.26,54.3
1571270,32.7,54.07
1571280,58.44,54.8
1571290,21.61,54.79
1571300,39.48,54.77
1571310,41.31,55.38
1571320,25.19,54.73
1571330,42.74,55.22
1571340,49.09,55.02
1571350,39.96,55.66
1571360,35.36,54.07
1571370,43.34,55.36
1571380,41.17,56.82
1571390,35.58,54.02
1571400,42.19,56.93
1571410,38.68,54.11
1571420,43.6,54.59
1571430,43.29,55.27
1571440,38.27,54.14
1571450,39.29,56.44
1571460,44.98,55.74
1571470,81.57,54.17
1571480,45.8,54.49
1571490,14.63,53.1
1571500,23.54,56.11
1571510,42.98,56.08
1571520,49.52,55.61
1571530,45.72,56.74
1571540,48.63,53.81
1571550,43.96,54.66
1571560,48.64,53.8
1571570,40.32,55.49
1571580,23.72,56.0
1571590,31.84,54.62
1571600,52.82,53.98
1571610,78.74,57.28
1571620,45.61,54.05
1571630,45.57,54.88
1571640,39.73,55.44
1571650,36.29,54.75
1571660,24.44,55.4
1571670,32.85,56.21
1571680,48.15,55.44
1571690,46.52,55.71
1571700,40.12,53.65
1571710,41.4,54.27
1571720,46.51,55.52
1571730,40.07,54.73
1571740,48.48,53.8
1571750,53.91,52.88
1571760,33.71,55.17
1571770,31.73,54.59
1571780,46.04,55.23
1571790,46.3,54.78
1571800,49.99,55.31
1571810,50.04,53.42
1571820,56.73,55.98
1571830,72.99,54.46
1571840,41.69,55.98
1571850,41.39,54.14
1571860,46.69,56.91
1571870,40.52,54.69
1571880,31.77,54.79
1571890,26.1,53.56
1571900,66.77,53.44
1571910,46.67,56.32
1571920,27.97,54.9
1571930,61.31,56.99
1571940,43.42,56.34
1571950,43.24,55.57
1571960,40.4,55.45
1571970,25.4,56.11
1571980,16.6,54.57
1571990,41.05,54.26
1572000,40.49,54.47
1572010,45.62,54.88
1572020,32.14,53.98
1572030,46.51,55.34
1572040,50.53,54.71
1572050,37.44,54.72
1572060,32.68,54.23
1572070,32.6,56.56
1572080,32.01,55.29
1572090,33.97,52.49
1572100,40.42,54.42
1572110,30.04,54.61
1572120,79.7,56.47
1572130,22.78,54.49
1572140,52.22,52.53
1572150,50.75,55.06
1572160,26.15,55.78
1572170,31.88,54.68
1572180,20.37,54.65
1572190,50.45,54.37
1572200,33.94,54.94
1572210,51.97,54.09
1572220,38.89,56.78
1572230,40.2,54.71
1572240,42.1,56.6
1572250,34.23,53.79
1572260,41.66,56.46
1572270,28.94,55.14
1572280,45.08,54.09
1572290,38.57,56.64
1572300,42.81,55.51
1572310,65.65,56.03
1572320,40.28,54.76
1572330,42.82,55.85
1572340,28.64,54.0
1572350,36.06,56.14
1572360,39.14,56.2
1572370,59.43,56.11
1572380,37.27,56.01
1572390,51.84,55.22
1572400,55.56,53.98
1572410,54.29,54.91
1572420,49.37,53.84
1572430,51.41,57.09
1572440,38.67,54.3
1572450,26.24,54.48
1572460,47.92,55.11
1572470,41.24,54.65
1572480,48.55,56.5
1572490,36.69,54.67
1572500,66.77,55.44
1572510,43.67,55.07
1572520,36.34,55.17
1572530,43.9,55.95
1572540,31.16,56.02
1572550,50.72,53.78
1572560,27.47,54.55
1572570,29.81,56.37
1572580,15.35,54.72
1572590,38.72,55.74
1572600,36.15,55.22
1572610,41.41,55.87
1572620,26.48,55.53
1572630,38.33,55.64
1572640,26.05,56.06
1572650,50.83,55.95
1572660,50.31,55.56
1572670,52.72,56.13
1572680,45.62,55.76
1572690,23.19,55.87
1572700,44.83,54.49
1572710,37.32,54.55
1572720,28.44,54.65
1572730,44.95,55.41
1572740,86.78,52.98
1572750,42.55,54.37
1572760,32.48,55.85
1572770,42.53,54.4
1572780,27.2,54.9
1572790,32.3,55.56
1572800,64.33,56.73
1572810,40.18,53.27
1572820,28.19,55.35
1572830,36.74,54.67
1572840,36.92,53.94
1572850,49.23,56.79
1572860,35.3,54.29
1572870,86.98,56.53
1572880,37.67,55.3
1572890,42.07,54.3
1572900,53.05,54.84
1572910,40.88,55.1
1572920,56.85,56.5
1572930,17.98,54.22
1572940,90.76,54.54
1572950,37.3,55.84
1572960,79.03,55.05
1572970,45.21,55.72
1572980,59.87,55.81
1572990,63.25,55.81
1573000,38.82,54.66
1573010,56.74,56.0
1573020,39.13,54.18
1573030,37.69,55.9
1573040,52.67,54.91
1573050,33.6,53.59
1573060,49.03,55.97
1573070,30.66,56.34
1573080,58.36,56.37
1573090,33.11,55.14
1573100,53.21,55.11
1573110,70.56,54.55
1573120,39.13,55.24
1573130,64.99,54.51
1573140,46.85,55.08
1573150,40.56,55.25
1573160,34.59,55.9
1573170,30.09,53.96
1573180,39.59,57.56
1573190,26.34,55.0
1573200,28.54,55.37
1573210,31.53,52.15
1573220,35.76,56.71
1573230,25.75,54.86
1573240,52.49,56.5
1573250,26.37,54.4
1573260,34.45,55.1
1573270,21.66,54.51
1573280,50.59,54.51
1573290,51.57,53.68
1573300,28.45,56.46
1573310,29.22,53.83
1573320,28.92,56.07
1573330,30.65,53.92
1573340,62.44,55.52
1573350,49.77,53.86
1573360,40.73,54.65
1573370,40.66,55.98
1573380,26.19,55.23
1573390,43.81,52.92
1573400,26.68,54.35
1573410,31.2,55.6
1573420,16.72,56.3
1573430,58.45,53.83
1573440,59.09,55.64
1573450,36.78,54.62
1573460,35.84,55.52
1573470,54.82,55.49
1573480,45.96,56.53
1573490,52.72,54.6
1573500,34.66,56.15
1573510,20.43,55.39
1573520,18.78,54.91
1573530,40.43,54.73
1573540,42.41,54.37
1573550,31.02,56.62
1573560,45.12,55.32
1573570,41.25,53.92
1573580,30.72,55.3
1573590,41.51,55.7
1573600,31.53,55.1
1573610,37.85,55.23
1573620,53.03,57.29
1573630,42.71,55.03
1573640,39.59,56.32
1573650,26.75,56.12
1573660,34.06,55.04
1573670,28.02,55.49
1573680,47.12,55.8
1573690,43.94,54.51
1573700,33.32,54.11
1573710,36.42,55.55
1573720,19.89,56.01
1573730,68.58,56.81
1573740,35.34,53.57
1573750,46.66,56.88
1573760,33.73,55.89
1573770,53.36,54.38
1573780,49.21,55.64
1573790,45.82,55.51
1573800,24.96,54.28
1573810,23.03,56.46
1573820,21.09,54.68
1573830,47.1,54.57
1573840,46.1,56.94
1573850,43.31,53.98
1573860,42.81,55.24
1573870,44.03,54.88
1573880,32.79,56.11
1573890,48.95,54.19
1573900,56.18,55.97
1573910,56.76,55.0
1573920,36.54,55.19
1573930,53.47,55.76
1573940,29.41,53.98
1573950,25.17,55.71
1573960,21.83,55.05
1573970,44.26,55.98
1573980,47.85,54.87
1573990,40.37,56.17
1574000,55.95,53.25
1574010,43.53,55.28
1574020,52.17,54.29
1574030,37.58,55.07
1574040,44.11,55.55
1574050,35.64,54.0
1574060,48.96,55.14
1574070,47.13,55.91
1574080,22.62,54.53
1574090,23.99,55.8
1574100,45.06,53.4
1574110,28.07,53.81
1574120,33.14,56.07
1574130,30.59,54.57
1574140,41.76,54.93
1574150,26.69,54.64
1574160,83.07,54.81
1574170,42.68,54.93
1574180,41.28,55.64
1574190,24.38,54.78
1574200,50.12,55.05
1574210,54.46,55.52
1574220,69.69,53.2
1574230,51.74,52.68
1574240,47.45,54.2
1574250,24.24,56.75
1574260,58.23,54.54
1574270,42.2,54.48
1574280,39.86,55.55
1574290,29.25,55.67
1574300,51.8,55.82
1574310,39.69,55.81
1574320,36.93,55.43
1574330,65.16,53.47
1574340,42.67,56.15
1574350,35.84,56.2
1574360,47.08,55.32
1574370,34.04,55.08
1574380,69.6,52.52
1574390,37.29,56.17
1574400,39.38,54.43
1574410,36.92,52.84
1574420,30.22,54.77
1574430,45.14,56.21
1574440,57.03,53.83
1574450,50.16,54.67
1574460,75.61,53.34
1574470,48.56,55.7
1574480,51.6,56.57
1574490,38.23,54.42
1574500,41.2,55.69
1574510,29.97,54.72
1574520,52.72,55.75
1574530,38.18,55.71
1574540,44.79,55.61
1574550,47.77,55.37
1574560,51.9,53.9
1574570,36.51,55.31
1574580,55.34,55.56
1574590,33.98,54.77
1574600,36.92,54.26
1574610,35.33,54.94
1574620,45.16,54.77
1574630,49.67,53.8
1574640,31.92,53.85
1574650,29.11,53.37
1574660,49.75,55.34
1574670,41.08,55.54
1574680,49.83,57.13
1574690,24.57,54.77
1574700,44.37,56.53
1574710,15.21,54.52
1574720,72.96,55.86
1574730,44.76,54.81
1574740,18.04,55.26
1574750,53.27,55.32
1574760,55.36,56.14
1574770,30.28,53.39
1574780,37.63,53.77
1574790,42.15,53.41
1574800,74.76,55.17
1574810,37.17,55.05
1574820,63.82,55.89
1574830,43.87,54.75
1574840,16.63,52.92
1574850,35.03,53.31
1574860,25.65,55.22
1574870,52.06,54.13
1574880,51.56,56.48
1574890,13.46,57.21
1574900,39.64,53.42
1574910,36.96,54.27
1574920,33.74,54.95
1574930,35.02,54.47
1574940,39.36,55.25
1574950,28.47,54.42
1574960,40.52,54.01
1574970,37.23,55.12
1574980,48.25,54.17
1574990,25.38,57.04
1575000,80.52,55.97
1575010,63.28,54.38
1575020,39.1,55.27
1575030,22.58,55.81
1575040,37.9,53.96
1575050,47.14,55.76
1575060,31.5,53.53
1575070,45.33,56.09
1575080,41.7,55.85
1575090,34.27,56.44
1575100,32.83,52.96
1575110,31.89,55.12
1575120,40.07,55.63
1575130,37.97,53.84
1575140,28.98,54.63
1575150,42.79,55.63
1575160,27.38,55.16
1575170,44.19,55.77
1575180,40.32,55.63
1575190,64.61,55.94
1575200,35.35,55.98
1575210,55.26,54.81
1575220,45.68,54.05
1575230,28.72,54.74
1575240,54.68,54.2
1575250,20.09,55.48
1575260,29.37,54.84
1575270,44.79,54.47
1575280,39.46,54.65
1575290,49.15,57.42
1575300,29.77,55.04
1575310,45.11,53.8
1575320,32.07,53.5
1575330,35.54,56.16
1575340,30.26,55.55
1575350,53.45,55.14
1575360,18.87,54.27
1575370,45.49,53.77
1575380,28.28,54.82
1575390,45.9,54.31
1575400,40.4,55.55
1575410,39.39,55.67
1575420,31.61,53.54
1575430,42.95,55.44
1575440,27.5,56.4
1575450,38.17,54.35
1575460,31.05,53.55
1575470,36.6,55.26
1575480,45.35,55.49
1575490,47.11,55.54
1575500,34.3,55.62
1575510,32.17,56.43
1575520,39.15,55.77
1575530,55.07,53.19
1575540,81.06,56.52
1575550,89.95,54.61
1575560,25.34,54.84
1575570,58.2,54.37
1575580,59.75,54.14
1575590,43.77,54.98
1575600,23.77,54.29
1575610,44.02,53.98
1575620,14.71,53.12
1575630,25.59,55.49
1575640,28.56,53.84
1575650,42.93,54.12
1575660,39.36,54.32
1575670,83.8,53.46
1575680,35.8,53.04
1575690,24.16,55.1
1575700,80.72,54.54
1575710,39.45,55.38
1575720,36.11,55.38
1575730,33.98,55.78
1575740,20.77,54.97
1575750,53.39,54.96
1575760,32.8,56.32
1575770,29.87,54.81
1575780,42.18,56.64
1575790,47.75,56.5
1575800,40.13,55.73
1575810,33.67,56.94
1575820,46.27,55.52
1575830,37.28,53.36
1575840,26.19,55.25
1575850,63.73,56.34
1575860,46.44,55.53
1575870,34.22,55.5
1575880,78.77,55.59
1575890,36.3,53.05
1575900,80.91,55.55
1575910,42.69,56.19
1575920,34.32,54.78
1575930,28.24,56.03
1575940,56.77,56.01
1575950,54.15,54.17
1575960,22.61,55.08
1575970,47.09,55.79
1575980,40.19,55.57
1575990,44.73,53.14
1576000,23.23,55.61
1576010,41.95,53.36
1576020,35.98,55.23
1576030,49.07,54.25
1576040,44.56,54.13
1576050,46.91,54.31
1576060,39.1,55.27
1576070,44.16,57.86
1576080,53.41,54.42
1576090,47.58,55.39
1576100,52.38,53.91
1576110,46.65,54.91
1576120,26.32,55.2
1576130,48.62,54.81
1576140,23.66,53.5
1576150,32.49,54.36
1576160,52.26,55.62
1576170,34.07,54.2
1576180,43.38,53.51
1576190,53.96,54.79
1576200,18.99,56.03
1576210,23.76,55.55
1576220,44.22,54.78
1576230,38.89,54.29
1576240,31.97,53.54
1576250,48.81,56.31
1576260,28.65,57.46
1576270,40.01,55.27
1576280,25.46,54.13
1576290,40.91,56.73
1576300,27.14,54.03
1576310,35.6,53.89
1576320,42.44,53.98
1576330,46.94,56.08
1576340,56.14,54.6
1576350,34.84,54.67
1576360,43.47,56.88
1576370,42.01,55.01
1576380,30.49,55.82
1576390,47.1,54.56
1576400,51.97,53.62
1576410,30.12,55.79
1576420,46.48,55.22
1576430,43.71,57.22
1576440,79.35,53.46
1576450,40.0,54.88
1576460,27.39,55.21
1576470,28.94,53.43
1576480,22.94,55.42
1576490,35.76,55.01
1576500,13.76,55.03
1576510,26.32,54.44
1576520,49.67,54.74
1576530,52.34,56.58
1576540,38.97,54.61
1576550,47.95,55.6
1576560,35.33,55.58
1576570,41.72,55.52
1576580,30.6,54.66
1576590,41.06,56.28
1576600,34.89,54.57
1576610,43.85,55.85
1576620,32.94,53.04
1576630,43.42,54.49
1576640,33.52,56.98
1576650,34.64,54.98
1576660,49.03,54.21
1576670,38.5,55.8
1576680,37.94,54.07
1576690,21.18,54.5
1576700,45.21,54.3
1576710,29.75,55.89
1576720,39.34,55.19
1576730,27.01,53.83
1576740,45.94,55.53
1576750,41.16,53.6
1576760,41.96,53.8
1576770,38.77,55.27
1576780,51.56,55.46
1576790,40.75,55.57
1576800,40.0,54.47
1576810,39.69,56.76
1576820,88.27,54.02
1576830,28.68,52.43
1576840,28.22,55.56
1576850,84.43,55.41
1576860,25.25,54.9
1576870,38.82,55.34
1576880,41.54,57.54
1576890,43.84,56.1
1576900,37.73,55.09
1576910,27.27,55.7
1576920,94.21,53.32
1576930,45.42,55.97
1576940,41.66,57.57
1576950,85.6,54.62
1576960,45.24,55.3
1576970,58.45,53.78
1576980,48.92,56.43
1576990,29.97,54.2
1577000,44.6,57.0
1577010,40.18,55.93
1577020,38.24,55.51
1577030,46.14,54.73
1577040,31.71,53.58
1577050,39.43,54.98
1577060,27.21,55.34
1577070,35.9,55.54
1577080,28.28,54.97
1577090,35.58,53.1
1577100,48.97,55.63
1577110,40.04,55.23
1577120,43.55,55.25
1577130,40.44,56.56
1577140,19.11,55.39
1577150,36.85,54.85
1577160,37.09,53.66
1577170,38.53,54.57
1577180,48.89,53.21
1577190,49.45,54.85
1577200,57.3,56.21
1577210,34.25,56.33
1577220,47.74,53.12
1577230,35.4,55.72
1577240,47.28,53.68
1577250,25.5,56.7
1577260,34.09,54.62
1577270,36.63,54.42
1577280,44.28,53.92
1577290,33.41,55.1
1577300,42.92,55.96
1577310,36.47,53.0
1577320,72.38,54.73
1577330,30.72,55.33
1577340,35.28,55.2
1577350,48.17,55.76
1577360,47.46,55.82
1577370,34.86,55.02
1577380,13.42,56.33
1577390,40.54,54.34
1577400,34.62,55.05
1577410,37.69,55.47
1577420,52.11,54.33
1577430,44.89,54.76
1577440,52.21,53.34
1577450,40.99,54.21
1577460,29.21,53.23
1577470,35.55,54.12
1577480,37.19,55.65
1577490,25.1,55.1
1577500,37.09,56.8
1577510,26.6,54.71
1577520,34.26,55.71
1577530,28.67,52.81
1577540,56.78,54.35
1577550,45.82,56.5
1577560,62.69,57.92
1577570,44.34,54.17
1577580,45.12,55.39
1577590,42.54,56.0
1577600,43.21,53.23
1577610,48.31,55.92
1577620,32.34,55.82
1577630,32.18,55.6
1577640,98.31,54.68
1577650,40.97,53.75
1577660,52.22,54.46
1577670,53.24,55.16
1577680,20.43,55.38
1577690,35.75,55.47
1577700,56.98,54.18
1577710,29.57,55.79
1577720,34.75,55.19
1577730,35.33,55.49
1577740,50.65,54.12
1577750,35.8,54.74
1577760,55.31,54.0
1577770,23.37,54.94
1577780,47.34,55.0
1577790,36.61,53.74
1577800,36.19,55.6
1577810,54.13,55.67
1577820,42.2,54.46
1577830,38.58,55.33
1577840,34.18,55.57
1577850,31.38,54.8
1577860,36.78,55.61
1577870,40.83,54.89
1577880,45.33,55.71
1577890,33.07,55.48
1577900,38.51,54.23
1577910,50.09,55.24
1577920,33.95,56.52
1577930,33.6,55.09
1577940,31.32,55.63
1577950,22.99,55.02
1577960,42.57,55.41
1577970,47.06,56.4
1577980,42.42,54.36
1577990,33.74,55.71
1578000,43.85,57.87
1578010,56.6,56.15
1578020,33.17,55.52
1578030,35.29,54.22
1578040,74.05,54.83
1578050,37.08,55.43
1578060,42.12,56.86
1578070,25.01,55.87
1578080,40.09,54.14
1578090,32.56,53.68
1578100,30.67,56.45
1578110,32.94,55.07
1578120,60.65,54.92
1578130,47.87,53.99
1578140,41.37,53.76
1578150,38.94,55.73
1578160,53.64,54.09
1578170,49.86,54.43
1578180,33.73,55.33
1578190,83.27,54.4
1578200,75.47,54.93
1578210,35.38,54.48
1578220,48.93,54.39
1578230,52.68,56.79
1578240,33.15,53.76
1578250,46.49,53.52
1578260,32.1,53.57
1578270,45.61,54.74
1578280,56.27,55.52
1578290,45.73,57.08
1578300,27.63,54.57
1578310,51.11,54.65
1578320,41.88,55.62
1578330,47.53,54.65
1578340,41.02,55.56
1578350,22.93,55.43
1578360,46.18,55.5
1578370,75.75,55.08
1578380,58.7,56.18
1578390,48.91,55.48
1578400,51.47,56.62
1578410,29.61,53.49
1578420,34.08,55.3
1578430,81.14,55.42
1578440,23.26,53.26
1578450,39.0,54.85
1578460,37.38,53.75
1578470,39.05,56.04
1578480,53.85,53.78
1578490,38.6,53.39
1578500,52.44,54.51
1578510,36.81,54.67
1578520,40.4,57.42
1578530,34.19,55.76
1578540,40.97,54.42
1578550,46.97,55.28
1578560,46.39,53.64
1578570,72.85,55.37
1578580,78.86,56.24
1578590,47.01,55.36
1578600,76.07,55.93
1578610,29.75,54.62
1578620,42.86,55.89
1578630,48.65,53.22
1578640,31.93,57.19
1578650,46.11,55.36
1578660,47.25,55.49
1578670,49.72,54.26
1578680,33.97,55.53
1578690,45.76,55.22
1578700,60.94,55.36
1578710,39.33,54.54
1578720,52.23,54.32
1578730,37.46,53.24
1578740,35.22,54.36
1578750,45.38,52.3
1578760,53.12,56.84
1578770,30.06,55.94
1578780,35.36,55.62
1578790,46.25,55.12
1578800,50.34,54.75
1578810,34.43,55.22
1578820,38.22,53.37
1578830,30.91,55.58
1578840,28.2,56.86
1578850,42.33,55.76
1578860,32.7,54.61
1578870,52.31,56.05
1578880,39.93,53.92
1578890,41.13,55.99
1578900,80.61,52.43
1578910,59.2,55.33
1578920,57.16,52.96
1578930,42.18,54.33
1578940,44.02,55.05
1578950,17.13,54.79
1578960,47.44,56.05
1578970,42.39,55.76
1578980,78.24,55.83
1578990,52.43,54.37
1579000,49.67,56.0
1579010,79.67,56.16
1579020,52.13,54.45
1579030,52.22,55.39
1579040,37.61,54.8
1579050,39.14,55.31
1579060,39.59,52.65
1579070,67.16,54.4
1579080,26.21,54.84
1579090,35.86,54.45
1579100,41.55,54.63
1579110,37.26,54.74
1579120,38.2,54.14
1579130,31.65,55.86
1579140,27.69,54.17
1579150,39.93,53.6
1579160,28.59,55.15
1579170,31.62,54.51
1579180,23.84,55.35
1579190,45.79,54.18
1579200,56.65,54.71
1579210,20.48,56.05
1579220,40.7,52.7
1579230,29.67,53.99
1579240,36.14,54.5
1579250,35.44,54.04
1579260,38.37,54.05
1579270,31.69,52.5
1579280,36.99,55.64
1579290,50.29,55.47
1579300,38.33,55.6
1579310,60.43,55.46
1579320,41.33,55.59
1579330,51.07,54.03
1579340,31.85,55.44
1579350,31.52,56.53
1579360,52.04,55.75
1579370,56.42,55.37
1579380,25.68,54.4
1579390,42.22,54.32
1579400,63.71,55.67
1579410,52.78,55.46
1579420,43.18,54.25
1579430,36.62,54.5
1579440,82.37,56.42
1579450,38.58,54.32
1579460,49.05,54.99
1579470,30.34,55.34
1579480,33.33,54.1
1579490,70.88,54.76
1579500,35.43,54.83
1579510,50.99,55.61
1579520,44.13,55.81
1579530,46.18,56.85
1579540,25.44,55.13
1579550,68.49,55.68
1579560,44.42,54.78
1579570,37.23,55.44
1579580,36.1,53.52
1579590,55.73,53.5
1579600,41.79,53.81
1579610,26.89,55.13
1579620,30.62,52.46
1579630,47.34,56.6
1579640,37.46,54.22
1579650,47.12,53.75
1579660,55.89,55.08
1579670,92.24,55.5
1579680,38.57,54.5
1579690,33.2,54.8
1579700,15.83,53.75
1579710,42.41,54.43
1579720,26.97,55.4
1579730,93.21,56.07
1579740,39.81,54.81
1579750,20.37,55.18
1579760,37.72,56.11
1579770,56.28,54.74
1579780,19.42,55.34
1579790,42.94,55.48
1579800,38.13,54.71
1579810,39.15,56.83
1579820,49.17,55.33
1579830,59.25,56.97
1579840,20.73,54.79
1579850,54.01,53.73
1579860,39.56,55.18
1579870,52.4,53.02
1579880,38.83,54.78
1579890,41.53,54.68
1579900,43.15,55.53
1579910,52.2,56.71
1579920,42.86,54.81
1579930,40.98,55.24
1579940,51.44,55.17
1579950,43.0,56.38
1579960,45.45,55.2
1579970,28.62,54.77
1579980,29.39,55.22
1579990,36.09,53.31
1580000,45.43,54.43
1580010,38.11,54.79
1580020,55.78,54.66
1580030,88.92,51.94
1580040,32.54,55.5
1580050,37.09,54.31
1580060,60.55,53.89
1580070,26.65,55.31
1580080,55.19,55.23
1580090,57.47,55.61
1580100,22.3,55.46
1580110,28.37,55.15
1580120,42.21,55.04
1580130,38.89,55.81
1580140,82.18,55.69
1580150,97.91,57.52
1580160,26.41,54.88
1580170,49.0,55.98
1580180,20.88,53.38
1580190,56.8,55.66
1580200,41.8,54.13
1580210,44.53,53.17
1580220,44.69,54.39
1580230,52.55,55.21
1580240,43.49,54.83
1580250,34.1,54.04
1580260,54.68,54.49
1580270,29.71,56.9
1580280,32.48,54.44
1580290,35.83,56.01
1580300,50.38,54.55
1580310,58.74,53.83
1580320,25.01,56.31
1580330,44.46,56.01
1580340,47.78,56.16
1580350,53.82,54.02
1580360,42.95,54.3
1580370,50.03,53.94
1580380,41.36,56.04
1580390,29.65,55.15
1580400,42.69,54.41
1580410,26.09,54.67
1580420,60.1,54.57
1580430,17.79,54.31
1580440,42.75,55.27
1580450,60.47,55.76
1580460,49.91,53.06
1580470,34.78,56.99
1580480,43.08,56.22
1580490,37.85,52.71
1580500,30.17,54.14
1580510,46.58,54.0
1580520,49.18,54.87
1580530,35.52,52.01
1580540,37.49,54.88
1580550,45.12,53.63
1580560,37.75,54.24
1580570,55.44,55.73
1580580,30.08,53.85
1580590,33.69,53.0
1580600,34.81,52.43
1580610,41.95,55.92
1580620,48.7,53.45
1580630,44.96,54.74
1580640,39.88,54.92
1580650,45.16,54.98
1580660,60.62,55.76
1580670,47.5,54.78
1580680,43.57,54.67
1580690,36.57,55.62
1580700,35.57,54.97
1580710,41.32,56.88
1580720,57.12,55.78
1580730,52.59,56.65
1580740,37.02,54.53
1580750,41.22,54.27
1580760,48.95,54.56
1580770,38.36,56.54
1580780,40.56,54.35
1580790,7.98,56.98
1580800,43.19,55.06
1580810,45.22,54.05
1580820,48.99,55.92
1580830,53.88,55.13
1580840,35.56,53.81
1580850,44.94,55.11
1580860,23.73,54.29
1580870,56.34,54.46
1580880,27.15,56.94
1580890,40.41,55.84
1580900,40.15,54.08
1580910,49.6,54.9
1580920,38.42,54.77
1580930,23.05,54.34
1580940,31.3,56.14
1580950,34.7,54.97
1580960,46.84,55.61
1580970,38.32,56.89
1580980,49.03,54.81
1580990,47.64,55.27
1581000,50.4,56.78
1581010,43.87,54.37
1581020,41.44,55.54
1581030,43.22,55.03
1581040,37.31,57.41
1581050,46.14,53.89
1581060,42.1,55.84
1581070,55.56,56.73
1581080,21.16,55.0
1581090,41.43,54.44
1581100,46.3,55.53
1581110,27.94,54.17
1581120,39.89,53.52
1581130,43.63,54.26
1581140,41.17,55.63
1581150,41.35,54.31
1581160,44.11,56.17
1581170,73.88,54.61
1581180,21.71,53.52
1581190,78.39,55.5
1581200,33.53,53.68
1581210,36.27,57.02
1581220,41.32,53.97
1581230,69.84,55.91
1581240,53.87,54.7
1581250,37.44,55.4
1581260,31.44,57.3
1581270,53.46,53.3
1581280,73.41,54.06
1581290,46.03,53.91
1581300,50.15,56.84
1581310,54.74,55.01
1581320,46.77,55.71
1581330,37.73,54.03
1581340,37.99,54.92
1581350,38.33,55.61
1581360,38.13,55.43
1581370,44.13,56.25
1581380,26.48,54.97
1581390,29.36,54.06
1581400,27.75,52.96
1581410,50.37,56.07
1581420,30.83,55.88
1581430,48.38,53.81
1581440,37.42,55.25
1581450,48.02,55.01
1581460,24.03,54.08
1581470,83.46,54.3
1581480,36.74,55.18
1581490,48.57,53.43
1581500,64.62,56.05
1581510,48.89,54.87
1581520,44.02,54.38
1581530,38.39,55.65
1581540,55.0,54.46
1581550,45.14,54.72
1581560,48.32,55.07
1581570,67.15,54.84
1581580,30.13,55.44
1581590,48.62,54.34
1581600,28.03,53.81
1581610,38.23,56.05
1581620,40.82,55.96
1581630,44.07,55.02
1581640,43.83,54.51
1581650,66.49,57.75
1581660,56.74,54.02
1581670,43.39,55.85
1581680,28.12,54.3
1581690,30.66,53.6
1581700,42.23,56.62
1581710,46.75,56.6
1581720,39.97,55.61
1581730,44.7,55.94
1581740,31.85,55.92
1581750,88.31,55.76
1581760,51.44,55.38
1581770,38.16,54.05
1581780,42.16,53.9
1581790,51.89,54.0
1581800,45.48,54.34
1581810,39.26,55.9
1581820,29.32,54.44
1581830,42.8,55.06
1581840,80.52,55.0
1581850,93.08,54.76
1581860,45.54,56.7
1581870,22.24,53.85
1581880,47.55,53.27
1581890,33.78,55.6
1581900,40.38,57.02
1581910,34.64,54.7
1581920,50.93,54.23
1581930,43.24,55.49
1581940,39.93,54.34
1581950,50.08,55.23
1581960,40.39,55.2
1581970,36.29,55.66
1581980,55.27,53.73
1581990,23.91,54.06
1582000,22.82,55.51
1582010,96.69,54.44
1582020,34.22,56.84
1582030,21.37,53.52
1582040,35.77,55.18
1582050,42.85,55.47
1582060,85.65,54.58
1582070,38.25,52.44
1582080,39.1,54.8
1582090,40.41,53.4
1582100,32.23,55.47
1582110,52.66,53.96
1582120,45.89,55.22
1582130,39.32,54.57
1582140,81.92,54.69
1582150,41.15,56.65
